audience,bias,message,source,author_position,author_state,author_gender,author_party,bias_neutral,bias_partisan,text_length
1,partisan,policy,twitter,Senator,Alabama,M,Republican,0,1,83
0,neutral,media,twitter,Representative,California,M,Democrat,1,0,124
0,partisan,policy,twitter,Representative,Texas,M,Republican,0,1,116
0,partisan,policy,twitter,Representative,Tennessee,F,Republican,0,1,47
1,neutral,support,twitter,Senator,Washington,F,Democrat,1,0,143
0,partisan,information,twitter,Representative,Nebraska,M,Republican,0,1,136
0,neutral,mobilization,twitter,Representative,Virginia,M,Republican,1,0,101
0,neutral,support,twitter,Representative,Georgia,M,Republican,1,0,140
0,neutral,information,twitter,Representative,Michigan,M,Republican,1,0,137
0,neutral,information,twitter,Representative,Nebraska,M,Republican,1,0,82
1,neutral,constituency,twitter,Representative,Florida,M,Democrat,1,0,115
0,neutral,information,twitter,Representative,New York,M,Democrat,1,0,89
0,partisan,personal,twitter,Representative,California,M,Democrat,0,1,117
0,neutral,support,twitter,Representative,Texas,M,Democrat,1,0,120
0,partisan,personal,twitter,Representative,California,M,Democrat,0,1,97
0,neutral,policy,twitter,Representative,Ohio,M,Republican,1,0,144
0,neutral,personal,twitter,Representative,Florida,M,Republican,1,0,125
0,partisan,attack,twitter,Senator,North Carolina,M,Republican,0,1,131
0,neutral,information,twitter,Senator,Texas,M,Republican,1,0,104
1,partisan,mobilization,twitter,Senator,Minnesota,M,Democrat,0,1,117
0,neutral,support,twitter,Senator,Kentucky,M,Republican,1,0,140
0,neutral,other,twitter,Senator,New Jersey,M,Democrat,1,0,137
0,neutral,information,twitter,Representative,California,F,Democrat,1,0,142
0,neutral,information,twitter,Representative,New York,M,Democrat,1,0,136
0,neutral,personal,twitter,Representative,New Mexico,M,Republican,1,0,131
0,partisan,support,twitter,Representative,New York,M,Democrat,0,1,138
0,neutral,policy,twitter,Representative,Rhode Island,M,Democrat,1,0,108
0,neutral,personal,twitter,Representative,Alaska,M,Republican,1,0,135
0,partisan,support,twitter,Senator,Florida,M,Republican,0,1,108
0,neutral,information,twitter,Representative,Indiana,F,Republican,1,0,115
0,partisan,policy,twitter,Representative,California,F,Democrat,0,1,112
0,neutral,information,twitter,Representative,California,M,Democrat,1,0,138
0,neutral,information,twitter,Representative,California,M,Democrat,1,0,127
1,neutral,information,twitter,Representative,Colorado,M,Democrat,1,0,120
0,neutral,information,twitter,Representative,Michigan,M,Republican,1,0,88
0,neutral,information,twitter,Representative,Ohio,M,Republican,1,0,130
0,neutral,support,twitter,Senator,Texas,M,Republican,1,0,137
1,neutral,personal,twitter,Representative,Ohio,M,Republican,1,0,135
1,partisan,policy,twitter,Representative,New York,M,Democrat,0,1,138
0,partisan,policy,twitter,Representative,New Jersey,M,Democrat,0,1,140
0,neutral,personal,twitter,Representative,West Virginia,F,Republican,1,0,135
1,neutral,constituency,twitter,Representative,Indiana,F,Republican,1,0,135
0,neutral,personal,twitter,Senator,Rhode Island,M,Democrat,1,0,144
0,neutral,support,twitter,Representative,Alabama,F,Democrat,1,0,109
0,neutral,information,twitter,Representative,Texas,M,Republican,1,0,92
0,neutral,policy,twitter,Representative,New York,M,Democrat,1,0,103
0,partisan,attack,twitter,Representative,Tennessee,F,Republican,0,1,135
0,partisan,information,twitter,Representative,Florida,F,Democrat,0,1,138
0,neutral,policy,twitter,Representative,Florida,M,Republican,1,0,139
0,partisan,support,twitter,Representative,Illinois,F,Democrat,0,1,140
0,partisan,information,twitter,Representative,Texas,M,Democrat,0,1,112
0,partisan,policy,twitter,Senator,Wisconsin,M,Democrat,0,1,133
0,neutral,policy,twitter,Representative,Florida,F,Democrat,1,0,141
1,neutral,mobilization,twitter,Representative,New Jersey,M,Democrat,1,0,116
0,neutral,personal,twitter,Senator,South Dakota,M,Republican,1,0,90
0,neutral,media,twitter,Representative,Minnesota,M,Republican,1,0,137
0,neutral,information,twitter,Representative,Michigan,M,Republican,1,0,118
0,neutral,personal,twitter,Representative,Iowa,M,Democrat,1,0,143
0,neutral,support,twitter,Representative,Arizona,F,Democrat,1,0,100
0,neutral,other,twitter,Senator,Colorado,M,Democrat,1,0,113
0,neutral,personal,twitter,Representative,Pennsylvania,M,Republican,1,0,129
1,neutral,personal,twitter,Senator,New Jersey,M,Democrat,1,0,83
0,neutral,information,twitter,Representative,Pennsylvania,M,Republican,1,0,117
0,neutral,support,twitter,Senator,South Dakota,M,Republican,1,0,139
0,neutral,support,twitter,Representative,Texas,M,Republican,1,0,80
0,neutral,information,twitter,Senator,North Dakota,F,Democrat,1,0,140
0,partisan,policy,twitter,Representative,Nebraska,F,Republican,0,1,130
0,neutral,support,twitter,Representative,Massachusetts,M,Democrat,1,0,146
1,neutral,mobilization,twitter,Representative,New York,M,Democrat,1,0,133
0,neutral,policy,twitter,Representative,Texas,M,Republican,1,0,59
1,neutral,personal,twitter,Representative,Tennessee,M,Republican,1,0,108
0,neutral,support,twitter,Representative,Florida,F,Republican,1,0,131
0,partisan,media,twitter,Representative,Ohio,M,Republican,0,1,124
0,neutral,information,twitter,Representative,California,F,Democrat,1,0,139
0,partisan,policy,twitter,Representative,Arizona,M,Republican,0,1,136
0,neutral,policy,twitter,Senator,Illinois,M,Democrat,1,0,142
0,neutral,media,twitter,Representative,Kentucky,M,Republican,1,0,61
0,neutral,information,twitter,Representative,Minnesota,M,Republican,1,0,66
0,neutral,policy,twitter,Representative,Pennsylvania,M,Republican,1,0,134
0,neutral,personal,twitter,Representative,Oklahoma,M,Republican,1,0,96
1,neutral,personal,twitter,Representative,Arizona,M,Republican,1,0,129
0,neutral,policy,twitter,Senator,Nevada,M,Republican,1,0,121
1,neutral,personal,twitter,Representative,Michigan,M,Republican,1,0,144
0,neutral,information,twitter,Representative,Ohio,M,Republican,1,0,140
0,neutral,support,twitter,Representative,Kentucky,M,Republican,1,0,135
1,partisan,mobilization,twitter,Representative,Montana,M,Republican,0,1,117
1,neutral,personal,twitter,Representative,New York,M,Republican,1,0,138
0,neutral,policy,twitter,Senator,Minnesota,M,Democrat,1,0,129
0,neutral,support,twitter,Representative,Texas,M,Democrat,1,0,99
0,neutral,personal,twitter,Representative,Tennessee,M,Republican,1,0,131
0,neutral,policy,twitter,Representative,Tennessee,M,Republican,1,0,87
1,neutral,personal,twitter,Senator,North Dakota,F,Democrat,1,0,143
0,neutral,media,twitter,Representative,Georgia,M,Republican,1,0,73
0,partisan,policy,twitter,Representative,Texas,M,Republican,0,1,146
0,neutral,personal,twitter,Representative,Texas,F,Democrat,1,0,122
1,neutral,information,twitter,Representative,Pennsylvania,M,Republican,1,0,79
1,partisan,policy,twitter,Representative,Michigan,M,Republican,0,1,133
0,partisan,policy,twitter,Representative,Rhode Island,M,Democrat,0,1,71
0,neutral,other,twitter,Representative,New York,M,Republican,1,0,101
0,neutral,support,twitter,Representative,Illinois,F,Democrat,1,0,142
0,neutral,media,twitter,Representative,New Jersey,M,Democrat,1,0,117
0,partisan,policy,twitter,Representative,California,M,Republican,0,1,72
0,neutral,information,twitter,Representative,Indiana,M,Republican,1,0,140
0,neutral,personal,twitter,Representative,Virginia,M,Republican,1,0,71
0,neutral,support,twitter,Representative,Massachusetts,M,Democrat,1,0,140
0,partisan,policy,twitter,Senator,Texas,M,Republican,0,1,137
0,neutral,media,twitter,Senator,New Hampshire,F,Republican,1,0,111
0,neutral,media,twitter,Representative,Florida,M,Republican,1,0,137
0,partisan,mobilization,twitter,Representative,Florida,F,Democrat,0,1,136
0,neutral,policy,twitter,Representative,Ohio,M,Republican,1,0,144
1,neutral,personal,twitter,Representative,Iowa,M,Democrat,1,0,112
0,neutral,support,twitter,Senator,Idaho,M,Republican,1,0,127
0,neutral,personal,twitter,Representative,Illinois,F,Democrat,1,0,144
0,partisan,personal,twitter,Senator,Virginia,M,Republican,0,1,87
0,neutral,information,twitter,Senator,Wisconsin,F,Democrat,1,0,89
1,neutral,constituency,twitter,Senator,Wyoming,M,Republican,1,0,142
0,partisan,policy,twitter,Representative,Oklahoma,M,Republican,0,1,106
0,partisan,policy,twitter,Representative,Texas,M,Republican,0,1,142
0,neutral,personal,twitter,Representative,California,F,Democrat,1,0,105
0,neutral,information,twitter,Representative,New Mexico,F,Democrat,1,0,144
0,partisan,policy,twitter,Senator,Oregon,M,Democrat,0,1,134
0,neutral,support,twitter,Representative,Nevada,M,Democrat,1,0,117
1,partisan,support,twitter,Senator,New York,F,Democrat,0,1,141
1,neutral,policy,twitter,Senator,New Jersey,M,Democrat,1,0,144
0,neutral,support,twitter,Representative,Florida,F,Democrat,1,0,146
1,neutral,policy,twitter,Senator,New Hampshire,F,Republican,1,0,67
1,neutral,information,twitter,Senator,Missouri,F,Democrat,1,0,138
0,neutral,information,twitter,Senator,Oregon,M,Democrat,1,0,108
0,neutral,support,twitter,Senator,Washington,F,Democrat,1,0,133
0,partisan,personal,twitter,Senator,Texas,M,Republican,0,1,42
1,neutral,information,twitter,Senator,Delaware,M,Democrat,1,0,125
0,neutral,policy,twitter,Representative,Tennessee,F,Republican,1,0,114
0,partisan,policy,twitter,Representative,California,M,Republican,0,1,134
0,neutral,mobilization,twitter,Representative,California,F,Democrat,1,0,129
1,neutral,personal,twitter,Representative,Florida,M,Democrat,1,0,58
0,partisan,policy,twitter,Representative,Washington,M,Democrat,0,1,142
0,neutral,personal,twitter,Representative,California,M,Republican,1,0,130
0,partisan,information,twitter,Representative,Ohio,M,Republican,0,1,120
0,neutral,media,twitter,Senator,Vermont,M,Independent,1,0,75
0,neutral,information,twitter,Representative,Minnesota,M,Democrat,1,0,20
0,neutral,information,twitter,Representative,Minnesota,M,Republican,1,0,124
0,neutral,support,twitter,Representative,New York,F,Democrat,1,0,132
0,neutral,personal,twitter,Senator,New Mexico,M,Democrat,1,0,131
0,partisan,policy,twitter,Representative,Tennessee,F,Republican,0,1,143
0,neutral,personal,twitter,Representative,Missouri,F,Republican,1,0,137
0,neutral,personal,twitter,Representative,Florida,F,Republican,1,0,141
1,neutral,personal,twitter,Representative,Texas,M,Republican,1,0,137
1,neutral,personal,twitter,Representative,Ohio,M,Republican,1,0,109
0,partisan,policy,twitter,Senator,Alabama,M,Republican,0,1,144
0,partisan,policy,twitter,Representative,California,M,Republican,0,1,142
0,partisan,policy,twitter,Senator,Michigan,M,Democrat,0,1,93
1,neutral,constituency,twitter,Representative,South Carolina,M,Republican,1,0,125
0,neutral,policy,twitter,Representative,North Carolina,F,Republican,1,0,67
0,partisan,policy,twitter,Senator,Alaska,M,Republican,0,1,143
1,neutral,constituency,twitter,Representative,Alabama,F,Republican,1,0,31
0,neutral,support,twitter,Representative,South Carolina,M,Republican,1,0,45
1,neutral,information,twitter,Representative,Ohio,M,Republican,1,0,116
0,partisan,media,twitter,Senator,California,F,Democrat,0,1,129
1,neutral,personal,twitter,Representative,Florida,M,Republican,1,0,134
0,partisan,policy,twitter,Representative,Texas,M,Republican,0,1,117
0,neutral,support,twitter,Representative,Hawaii,F,Democrat,1,0,139
0,partisan,attack,twitter,Representative,Tennessee,F,Republican,0,1,130
0,neutral,information,twitter,Representative,Florida,F,Republican,1,0,127
1,neutral,information,twitter,Representative,New York,M,Republican,1,0,134
0,partisan,policy,twitter,Representative,Pennsylvania,M,Republican,0,1,136
0,neutral,support,twitter,Representative,New York,M,Democrat,1,0,48
1,neutral,information,twitter,Representative,Washington,M,Democrat,1,0,27
0,neutral,media,twitter,Senator,Massachusetts,M,Democrat,1,0,130
0,partisan,personal,twitter,Representative,Florida,F,Democrat,0,1,111
0,neutral,information,twitter,Representative,Michigan,M,Democrat,1,0,140
0,neutral,personal,twitter,Representative,Texas,M,Republican,1,0,100
0,neutral,policy,twitter,Representative,Illinois,M,Republican,1,0,61
0,neutral,policy,twitter,Senator,Wyoming,M,Republican,1,0,138
0,neutral,support,twitter,Representative,Illinois,M,Democrat,1,0,139
0,neutral,policy,twitter,Representative,Minnesota,M,Democrat,1,0,131
1,neutral,personal,twitter,Representative,California,M,Democrat,1,0,103
0,neutral,support,twitter,Senator,South Carolina,M,Republican,1,0,45
0,partisan,media,twitter,Representative,Missouri,M,Republican,0,1,140
0,neutral,personal,twitter,Representative,Oregon,M,Republican,1,0,93
1,neutral,support,twitter,Representative,New York,F,Democrat,1,0,142
0,partisan,policy,twitter,Representative,California,M,Republican,0,1,114
1,neutral,personal,twitter,Representative,Texas,M,Democrat,1,0,133
0,neutral,support,twitter,Senator,Texas,M,Republican,1,0,111
1,neutral,personal,twitter,Representative,Pennsylvania,M,Republican,1,0,140
0,neutral,policy,twitter,Senator,Louisiana,M,Republican,1,0,118
0,neutral,support,twitter,Representative,Texas,M,Republican,1,0,120
1,partisan,information,twitter,Representative,Arizona,F,Democrat,0,1,107
0,partisan,policy,twitter,Senator,Vermont,M,Democrat,0,1,138
1,neutral,personal,twitter,Representative,Texas,M,Democrat,1,0,131
0,neutral,information,twitter,Representative,Nevada,M,Republican,1,0,127
0,partisan,policy,twitter,Representative,Indiana,M,Republican,0,1,93
1,neutral,mobilization,twitter,Representative,New Hampshire,F,Democrat,1,0,138
0,partisan,attack,twitter,Senator,Utah,M,Republican,0,1,150
0,neutral,support,twitter,Representative,Florida,F,Republican,1,0,146
1,neutral,information,twitter,Representative,Oregon,F,Democrat,1,0,106
0,partisan,attack,twitter,Representative,Tennessee,F,Republican,0,1,144
0,partisan,media,twitter,Representative,Michigan,M,Republican,0,1,110
0,neutral,policy,twitter,Representative,Virginia,M,Democrat,1,0,98
0,neutral,media,twitter,Representative,New Mexico,F,Democrat,1,0,89
0,neutral,support,twitter,Senator,California,F,Democrat,1,0,126
0,neutral,media,twitter,Senator,Idaho,M,Republican,1,0,105
0,neutral,support,twitter,Representative,California,M,Democrat,1,0,101
0,neutral,media,twitter,Representative,Michigan,M,Democrat,1,0,120
1,neutral,mobilization,twitter,Representative,New York,M,Democrat,1,0,107
0,neutral,policy,twitter,Representative,Kentucky,M,Republican,1,0,118
0,partisan,policy,twitter,Senator,Kentucky,M,Republican,0,1,142
1,neutral,constituency,twitter,Representative,Tennessee,M,Republican,1,0,135
1,partisan,personal,twitter,Senator,South Dakota,M,Republican,0,1,137
0,neutral,policy,twitter,Senator,Kentucky,M,Republican,1,0,148
0,neutral,personal,twitter,Representative,Arkansas,M,Republican,1,0,142
1,neutral,personal,twitter,Representative,California,F,Democrat,1,0,138
0,neutral,personal,twitter,Representative,California,M,Republican,1,0,44
0,partisan,support,twitter,Representative,Minnesota,F,Democrat,0,1,117
0,neutral,other,twitter,Representative,Ohio,M,Republican,1,0,74
1,neutral,mobilization,twitter,Representative,Illinois,M,Republican,1,0,124
0,partisan,information,twitter,Representative,Arizona,M,Republican,0,1,116
0,neutral,information,twitter,Representative,California,M,Democrat,1,0,135
0,partisan,policy,twitter,Senator,Wisconsin,F,Democrat,0,1,127
0,partisan,policy,twitter,Senator,New York,F,Democrat,0,1,140
0,neutral,media,twitter,Senator,Texas,M,Republican,1,0,124
0,partisan,information,twitter,Representative,California,F,Democrat,0,1,137
0,partisan,support,twitter,Representative,California,M,Democrat,0,1,117
1,neutral,information,twitter,Representative,Kentucky,M,Republican,1,0,138
0,neutral,support,twitter,Representative,New York,M,Democrat,1,0,132
0,neutral,support,twitter,Representative,Rhode Island,M,Democrat,1,0,138
0,neutral,policy,twitter,Representative,North Carolina,M,Republican,1,0,139
0,partisan,policy,twitter,Senator,Kentucky,M,Republican,0,1,144
1,neutral,personal,twitter,Representative,Florida,F,Republican,1,0,138
0,neutral,personal,twitter,Senator,Rhode Island,M,Democrat,1,0,138
0,neutral,personal,twitter,Representative,Missouri,F,Republican,1,0,73
0,neutral,support,twitter,Representative,Missouri,F,Republican,1,0,144
0,partisan,support,twitter,Senator,New Jersey,M,Democrat,0,1,146
0,partisan,attack,twitter,Senator,Delaware,M,Democrat,0,1,140
0,neutral,media,twitter,Representative,Alabama,F,Republican,1,0,125
0,partisan,mobilization,twitter,Representative,Georgia,M,Republican,0,1,138
1,neutral,information,twitter,Senator,West Virginia,M,Democrat,1,0,140
0,neutral,personal,twitter,Representative,Michigan,M,Democrat,1,0,94
0,neutral,support,twitter,Representative,Ohio,M,Republican,1,0,129
1,neutral,constituency,twitter,Representative,New York,M,Democrat,1,0,127
0,partisan,policy,twitter,Representative,Texas,M,Republican,0,1,140
